label,url,filepath,width,height
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSzbEClvrkgOZf95BJSCq__dqvIVwlw3jeBaw&s,image_dataset\fruits\fruits_14.jpeg,343,147
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCbc8ZwceiDho2ZLSu0axSs5re0bBqOVeowg&s,image_dataset\fruits\fruits_15.jpeg,318,159
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSN3wpcmqJWuQQ4EmszGeGGuKgJmWcbZDgF5g&s,image_dataset\fruits\fruits_16.jpeg,275,183
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRCSL4uKLUrGY_S-v6we8In0KH3bzz0OA_7Ow&s,image_dataset\fruits\fruits_17.jpeg,300,168
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-IvLu9LifU1OSxscT4nDRmIq6YJr6nCh67w&s,image_dataset\fruits\fruits_18.jpeg,195,259
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQnN2pqV2iW0aLHgD_GnF0TbYYSHZfDNmuT2A&s,image_dataset\fruits\fruits_19.jpeg,225,225
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKK6DJlbbVqC8ZlAsnTgwl2pu1p6H94Ogiow&s,image_dataset\fruits\fruits_20.jpeg,300,168
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTLdeo0LmYjDeZOeLzacF2Sh0REfb6OS9E7IQ&s,image_dataset\fruits\fruits_21.jpeg,225,225
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0hd9JdTHlRFXD3zBksVfFU6dkFMA-LZIW8g&s,image_dataset\fruits\fruits_22.jpeg,300,168
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQufQzaqrO7aWBVNhxlEcgI8HCnmHsgM8B5hg&s,image_dataset\fruits\fruits_23.jpeg,261,193
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQUSIXWq0DwqkTgOlhv1hLPBSXP2-aghGFxGbuiexHVidApsslz7dnS&s=0,image_dataset\fruits\fruits_24.jpeg,50,50
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7Bx4lTRNbpw5FLPOwuSD2RHAAkfHbxU-rl1YPKkd5i9PYjXqybK-6&s=0,image_dataset\fruits\fruits_25.jpeg,50,50
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSH-BpY_CjhyfqWnVF_6T_dEXstRbUjbSV2ijch671ZGFfSOEdRnFWa&s=0,image_dataset\fruits\fruits_26.jpeg,50,50
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_3BxpSkfWUhk_5we1xbhvuRTHecCwfoVxfg&s,image_dataset\fruits\fruits_27.jpeg,259,194
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTGuR1NnUAu1bbOdk9FxUCvraqsOqvScj40Zw&s,image_dataset\fruits\fruits_28.jpeg,259,194
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQvHXnrAUjm-53htbvfwRjfqfRF3lnJUuazg&s,image_dataset\fruits\fruits_29.jpeg,318,159
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRvTJsdq0DqaJqhOb1le7jPkLDu8XvOpP-E2Q&s,image_dataset\fruits\fruits_30.jpeg,299,168
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQDc7fxYXIV4EOkesaxdzWza2mNq-5jicXZvg&s,image_dataset\fruits\fruits_31.jpeg,275,183
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR9WWGy33nmUFzhigPciZZaVKXx6JtgOb7w4g&s,image_dataset\fruits\fruits_32.jpeg,183,275
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIyGycGObbhGWwUT5JlYvZbIAflLH4MQ-LEg&s,image_dataset\fruits\fruits_33.jpeg,225,225
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQMGArmM3ErncanvMa8rj1iysFjTRhHmXiXsw&s,image_dataset\fruits\fruits_34.jpeg,275,183
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsM97XSsqBo_bwGytm19tsdMRPB2Fl4ZZwXg&s,image_dataset\fruits\fruits_35.jpeg,195,258
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT9JY783MzIb-FWMq3dWUuyrRfTm8iKlOX5qA&s,image_dataset\fruits\fruits_36.jpeg,358,141
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSYpHoS-OYdbrdoC5ZXMkSqnxqkni_oGhIKlg&s,image_dataset\fruits\fruits_37.jpeg,183,275
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTIzDcjBLWS9gWUFa5vIfsriI5ufwTECGUl8A&s,image_dataset\fruits\fruits_38.jpeg,300,168
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5xwXDYnngEH4LaZhNdsqlIqiWR-qCVgzzrw&s,image_dataset\fruits\fruits_39.jpeg,168,300
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSGB1fVZQ2Yeutri_Udr1eYakkmDFQYu5BXGQ&s,image_dataset\fruits\fruits_40.jpeg,275,183
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRyKZYYHtUJ6kER1nL-o_ZG3wvhyGyonsuUGg&s,image_dataset\fruits\fruits_41.jpeg,277,182
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKGl11KS8D6ahw3IW-FawXQ3guOVv4g8pDFg&s,image_dataset\fruits\fruits_42.jpeg,344,147
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRrsL6GO7Gy78bvcaMqdXBfGU6Hj-nh6bfYfQ&s,image_dataset\fruits\fruits_43.jpeg,275,183
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSq_UaD2veVkKkMQjrsXkN9mQTxs0I-m-K5w&s,image_dataset\fruits\fruits_44.jpeg,318,159
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBrNp-tqeb7Pn5GFhdABNn3sEn99cnPzHVTg&s,image_dataset\fruits\fruits_45.jpeg,275,183
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQGf7scTI1fwqlwr8ybL6vvQv7MxaZaYe52jA&s,image_dataset\fruits\fruits_46.jpeg,275,183
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCztzoNHmcJDKTV0698YUkkDQ249bIm2kTIQ&s,image_dataset\fruits\fruits_47.jpeg,275,183
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRegVlEBHnyZBZ-v0_AKwBnAZAJ1QKlEo5A1A&s,image_dataset\fruits\fruits_48.jpeg,259,194
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTM9EgMln0UjDQXlidv4wbFGqvhYUr38j41yQ&s,image_dataset\fruits\fruits_49.jpeg,190,265
fruits,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSMYKTzBJTEUKkrqcEnKC7oHhd_YEw2y4d9AA&s,image_dataset\fruits\fruits_50.jpeg,276,183
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRMwvpqGMTI5acGviWvsn_y0uVl2vwfL3umpTAXBf0zJLz5FcuRUltAeag0&s,image_dataset\insects\insects_1.jpeg,46,46
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSUq8Huc5zoEJggcL7yxViYG6IZirmSaW_R872Dv1PUJpUD1LAsCXppe-O&s,image_dataset\insects\insects_2.jpeg,69,46
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQAod46Cgm_-TSBdb3jOOxzYL6EvdXsfvHiotpgpGg0SLQM25EWXouAOQT6&s,image_dataset\insects\insects_3.jpeg,46,65
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSzCBUmJZzqaInlFNwr8sbxGOAzpqpItkPsCg&s,image_dataset\insects\insects_4.jpeg,343,147
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsBNxTxmdvNT2SrJcv1d6V8zXKvlzDEsFsZw&s,image_dataset\insects\insects_5.jpeg,297,170
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRz6wFALdYYa2O4wgH3xWaUZm1nEMa2bGIvLA&s,image_dataset\insects\insects_6.jpeg,378,133
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTNSFCNQU5FBIU0NM2x5kbpfdQcN23ZFqe0mQ&s,image_dataset\insects\insects_7.jpeg,259,194
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW-RKMtjp4jjtZ9iDWNpPvx1qQCwGU-6-RyQ&s,image_dataset\insects\insects_8.jpeg,259,194
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRTtwFi4P9BqkZ4XQ_nUChZfNr4xm49PI_UgQ&s,image_dataset\insects\insects_9.jpeg,300,168
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSQHv-ZmJXJ6u9nDKPQU9Gk7f0l3mY0BXcQUA&s,image_dataset\insects\insects_10.jpeg,300,168
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQGTO1jjQIhDkvmNTSBPFenZUY-WWoxuq2mpQ&s,image_dataset\insects\insects_11.jpeg,275,183
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQgbXj0BknTZa1D53H-5DVgYhUP0s0UBBFPNg&s,image_dataset\insects\insects_12.jpeg,275,183
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTL7QLwB67IaMuD6su3eRon6Xx4g0GeKBxRcA&s,image_dataset\insects\insects_13.jpeg,300,168
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbJW8O4eLfh8K0FtcsSxDFoWd134NeZ3xg8g&s,image_dataset\insects\insects_14.jpeg,225,224
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQN1-vTX2TnPDVWdtqXjeLvOfkKLWVIFJX6yg&s,image_dataset\insects\insects_15.jpeg,173,291
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQ8uWFXIBHIo0RSXuVVdF60oK-XIxn9P818Q&s,image_dataset\insects\insects_16.jpeg,300,168
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR9Z93eVDOHuLGGulZPhdhWp5ghpPqOBW4SXQ&s,image_dataset\insects\insects_17.jpeg,201,251
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRiaKhN_rywqxZAA9gJx-ivNfgOf0P8_h2Gjg&s,image_dataset\insects\insects_18.jpeg,275,183
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTXaleN3AFNFigwKIes5TuestYGyxPDRt3P_A&s,image_dataset\insects\insects_19.jpeg,259,194
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS7c1Ue9UUiBm8Y1U1n2v6KdgMuG-pNkQrpCw&s,image_dataset\insects\insects_20.jpeg,275,183
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-0_Q7biLMsqQuWxIDVgjdd3fAFa6KABUSsA&s,image_dataset\insects\insects_21.jpeg,261,193
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQMFuGvUZu3m-lmm_QEb6mA7k3uVyycN0jp4A&s,image_dataset\insects\insects_22.jpeg,297,170
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTAVkFZMVPD5ceDMzWdC-geY_yQoWIwmkcp8w&s,image_dataset\insects\insects_23.jpeg,251,201
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKgwaVHY_ji88AIhLjCDG3Ywe2ZxMYY1bfsoJJO8rP&s=0,image_dataset\insects\insects_24.jpeg,50,50
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRTnMa8KYGwWDitxlik9F9Kvh4Njqz5nSfxu-e96X62xbjbxXPFbV2w&s=0,image_dataset\insects\insects_25.jpeg,50,50
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIQB6ot_cRmiglnvxu3-XUCLUuT952CkqhGoVQfVy3&s=0,image_dataset\insects\insects_26.jpeg,50,50
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ1NO1oHA7PwptlpDPIKV8_zyWIn74lprgzwA&s,image_dataset\insects\insects_27.jpeg,168,299
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSiFE3vhl37IOIFmYEJCZyGLa7BXV2UUIPm2g&s,image_dataset\insects\insects_28.jpeg,375,134
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsu9LA435dJytgGEQYrWUCf0h8AAz87pSdyQ&s,image_dataset\insects\insects_29.jpeg,349,144
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQwQJaHD8vNyJ5bpoDP_g1PrCbsDKC2i7fN7Q&s,image_dataset\insects\insects_30.jpeg,275,183
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRKv1JioCFbHJ8x3HvZ-bkEDa0MxoU4lK9FAA&s,image_dataset\insects\insects_31.jpeg,275,183
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQzU0GVOfSg9rvSAOYk00xZcJakOzLcGSZcmA&s,image_dataset\insects\insects_32.jpeg,274,184
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRD-FAfYQ_Mex6jx_ehjF8esYEFjunFaJyL_A&s,image_dataset\insects\insects_33.jpeg,208,242
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcReCfx76St5vXIkHEAZ47eKSXq1jZvzyJPo0Q&s,image_dataset\insects\insects_34.jpeg,275,183
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTleRE5PZF8kutodmvvP-vwYaMrLHpnuKBQlA&s,image_dataset\insects\insects_35.jpeg,284,177
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ7TtAsTRg4hx052-fP7ldRplThQG82xMHyDQ&s,image_dataset\insects\insects_36.jpeg,275,183
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8mNkiNAUFTohAiQOj808bZLktw-HtxQ7X4w&s,image_dataset\insects\insects_37.jpeg,300,168
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTK_uYcMJpuWw6gnp8LRxPISnpPFP6HzEpGKw&s,image_dataset\insects\insects_38.jpeg,275,183
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQmMWuuTkRWqo4VVW1E1XcuD7gIk1TEToZREQ&s,image_dataset\insects\insects_39.jpeg,331,152
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRq6q4yFbL-ttYhc83QixSCJgqr35QeMW8Caw&s,image_dataset\insects\insects_40.jpeg,312,162
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT21nEHdGY1hbZDB9yvYiDj3G7IIDUTpgKqiQ&s,image_dataset\insects\insects_41.jpeg,275,183
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4LRTVhVMHz9ClqBNUiXbM4FnejGlhu7UrHA&s,image_dataset\insects\insects_42.jpeg,300,168
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTMM8vcwz31uORkmN9OT0Hv3Dr8d9aLld7UDQ&s,image_dataset\insects\insects_43.jpeg,300,168
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTpYFTSK9dmuWtL0NJiCChAqNJQ18Z70CBRjQ&s,image_dataset\insects\insects_44.jpeg,313,161
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSkkWVeFkjNQm0wRDFuag0R6bUIx_Td65C_yg&s,image_dataset\insects\insects_45.jpeg,268,188
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRJdu3L1cQEdIlmoAY--ICmULKcOH1vOUpmYA&s,image_dataset\insects\insects_46.jpeg,271,186
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTinWkBqcfS5L64e2IQeXzgSSru8LAaHacH7A&s,image_dataset\insects\insects_47.jpeg,265,190
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSgqT835b8B9Zk6fUm3MJKeKksncfLvWDnLAA&s,image_dataset\insects\insects_48.jpeg,225,225
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSHoLcEJZUgYJyZf35TlYvcyXGuwcndu4Q01g&s,image_dataset\insects\insects_49.jpeg,300,168
insects,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRse3XZicZaq9tpJ7Bb1xoU6Nn37dm3QwpaCQ&s,image_dataset\insects\insects_50.jpeg,310,162
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRO8tAKT2bgks8FRjIe45gFlqf6YameD2Liie3QriTNIHclUno0tHhEbSvq&s,image_dataset\trees\trees_1.jpeg,69,46
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQRqzkKZ-viPjDa0IsHAuT2CsQh7QmlquEb608CAVxnhJPOT0sxnICFYef7&s,image_dataset\trees\trees_2.jpeg,46,69
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSJC7vT-AAdMfKbQtGMGWd54abYXD8_HWraLzsG1BoivbcxgfcEKnecLevR&s,image_dataset\trees\trees_3.jpeg,46,47
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRasmlod-QmhKk6oD6CzXQtEJyWhucQ1hHhoQ&s,image_dataset\trees\trees_4.jpeg,275,183
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTM4luQq5WTWnzOQxjBkij24KlRzARAGjoSMg&s,image_dataset\trees\trees_5.jpeg,289,175
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwTwEDrYFK1_p-o2tR7uTDGYTIGCnllRLg1A&s,image_dataset\trees\trees_6.jpeg,164,307
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRcakzhDmPNV16cWvYwRE4U57cWBYlb4LzMDg&s,image_dataset\trees\trees_7.jpeg,300,168
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSu_Ae8aCSRXg8LGVBlIDNLV7GykpsAPVI0Fw&s,image_dataset\trees\trees_8.jpeg,328,154
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQyp28l4IgrODgYaCgWh65adISLJK_VDwRBQg&s,image_dataset\trees\trees_9.jpeg,275,183
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-M44UMYN4FphDVQvko0dMIxZmKNrRdvBc1A&s,image_dataset\trees\trees_10.jpeg,303,166
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRYA1PKIV1A6dSQUgmotIMLgRIjJJCNEnAnuQ&s,image_dataset\trees\trees_11.jpeg,201,251
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZiFEPqpOaMq3TH0r-_J0GT_1l2KPwwx4UeA&s,image_dataset\trees\trees_12.jpeg,275,183
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTesj85vQ3HkgexXLChgoitiLe8Nn66O2_uQw&s,image_dataset\trees\trees_13.jpeg,259,194
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS7976FS-wqR_ockFRd_ZSDoIZ1yHnndE_Vrw&s,image_dataset\trees\trees_14.jpeg,261,193
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQsA25vUSDDW1LdLBzv4WkHaGznBcjGubUr3g&s,image_dataset\trees\trees_15.jpeg,225,225
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTqO-vSOwu0mnyYgo11xfqLcfJ4XOEoZz7nAA&s,image_dataset\trees\trees_16.jpeg,247,204
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT113DqVhhDTAU-fPZ6GK9pDFhYEZlryi_EaQ&s,image_dataset\trees\trees_17.jpeg,225,225
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT_gQRu_PxfM-xKMotSRZpJq9CpbsgMK8xfiw&s,image_dataset\trees\trees_18.jpeg,194,259
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSj3baoJhZpNR5tlSjDe6lEQlV9MGhcEs5DoQ&s,image_dataset\trees\trees_19.jpeg,275,183
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSU2SmTaZAXB1DvsB4uq6Nw51dhp8282h3SSg&s,image_dataset\trees\trees_20.jpeg,299,168
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTfSBMBEJoBxW2ewM8kQNWh51cNtMDsm9w7tg&s,image_dataset\trees\trees_21.jpeg,259,194
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ7x8JAsHczWMyJ5Fq5pnxDdMrbGsE8y7MWgw&s,image_dataset\trees\trees_22.jpeg,183,275
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTmzS-rQAurAxBBocaL_VLeaTVUvgLvuyqMCA&s,image_dataset\trees\trees_23.jpeg,275,183
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRtxsLjJdqRuuPjGWbE0t3a-dl8etMbg0NvmQ&s,image_dataset\trees\trees_24.jpeg,326,155
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJHXISpF82ELeXf6Fu377TDdmrgklP5rBSSw&s,image_dataset\trees\trees_25.jpeg,224,225
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcThxV-2yhmrFsq48hmQlpqX_aKumneaegk8EQ&s,image_dataset\trees\trees_26.jpeg,300,168
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_gVSSKSaOs19MC6D_f1Aq-KRoGQHiTwLZrg&s,image_dataset\trees\trees_27.jpeg,275,183
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRdJvNw8HR9nTAh5OBkGpkUO2ctL0Gi7YrPFluzaEJp75duY1_ftLl4&s=0,image_dataset\trees\trees_28.jpeg,50,50
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSeRZXZm1_22wyLKVDBU_C6esD_D1pKm7RJfCBnmWCp&s=0,image_dataset\trees\trees_29.jpeg,50,50
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT__pQi7hrx4_FTIoKhFjjYmH0lxb1HRQjFexCusp7Sa2Yu4vZFd_q_&s=0,image_dataset\trees\trees_30.jpeg,50,50
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZZa-trEo1Vq7Unwe7uO4Potx7lxhEBpCXjA&s,image_dataset\trees\trees_31.jpeg,259,194
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQfNM2lQLGbDv-QN8bdRUjtgWZqt1Z-F3e3Nw&s,image_dataset\trees\trees_32.jpeg,275,183
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTB-LISoz3OX2fkmVBtzCdQkIZoUxdQJdDbEA&s,image_dataset\trees\trees_33.jpeg,275,183
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPecANyuUSKBIvxiy-XuJNHcL6tz2MUrImcQ&s,image_dataset\trees\trees_34.jpeg,318,159
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQjb4SACPIXiytQP_en391l8MFyFo4t9cY9Uw&s,image_dataset\trees\trees_35.jpeg,275,183
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQD2T0EEe3ke1mma2GStTR8zxUC0AyRju5g-Q&s,image_dataset\trees\trees_36.jpeg,300,168
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpSPtaleNG3dExooAcY_9yJcCetXxzsA81Kg&s,image_dataset\trees\trees_37.jpeg,259,194
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNKiWIZkR5MbXRhkcukE4W5IHCvv0e7CQ5KA&s,image_dataset\trees\trees_38.jpeg,275,183
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ73FCZGytEDzwOZ4M7P2YqKVX9vxX988WAjQ&s,image_dataset\trees\trees_39.jpeg,183,276
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRGNS6e_Pw8xIu1-bEQVtesfzqHROmIfC8RCw&s,image_dataset\trees\trees_40.jpeg,275,183
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQT0_hL9BpTHSDrxnXRSmp3Yw3qUHUNGGDzlA&s,image_dataset\trees\trees_41.jpeg,259,194
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSFa1r1iQxPCfMcJ4lPVdzgsdIc2S6QbVORPQ&s,image_dataset\trees\trees_42.jpeg,206,244
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5RK0g-ZjfO5BQfT_JBYl8QfY_JwCV8oXhng&s,image_dataset\trees\trees_43.jpeg,300,168
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSztwmzCOYjkKrA51e2pHX4HVz7oyW15owtIw&s,image_dataset\trees\trees_44.jpeg,300,168
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIO8WM0Hnd_sym9KrlTNPneZ-bWYd92oHgfg&s,image_dataset\trees\trees_45.jpeg,259,194
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCxEP6kK6xrr5voQVqNqMA7kJg_-j9LVuCWg&s,image_dataset\trees\trees_46.jpeg,278,181
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVpjaIDZ-0D97xY1koqar4eHAZyBvtiRKQmw&s,image_dataset\trees\trees_47.jpeg,166,303
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTzgLOJ2xHBew6j8ibBWcNsuxSvcsWiZFhM4Q&s,image_dataset\trees\trees_48.jpeg,225,225
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS4fqO496cW2PpyvwJ3Bs3cZ_8uT_EWOY0_Gg&s,image_dataset\trees\trees_49.jpeg,225,225
trees,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQEjsQIQaFNf6y7ky3KBGV5uAGrpcDdcMuF7A&s,image_dataset\trees\trees_50.jpeg,326,155
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQH1U-kxxOYpqiHhISqWrmpqBsD6pH-htsKf9I-h7Z7wlhpCZB9LZPAC0aD&s,image_dataset\cityscapes\cityscapes_1.jpeg,65,46
cityscapes,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSj1TKNChHUaBUlJEEK2EWg45yArv7TeV5itIZqazR70-V1ov2zypIPOIdE&s,image_dataset\cityscapes\cityscapes_2.jpeg,59,46
